number,value,datetime_start,datetime_complete,duration,params_A,params_B,params_C,params_D,params_Vmax,params_a_ub,params_h1,params_h2,user_attrs_IAE,user_attrs_IAE_0,user_attrs_IAE_1,user_attrs_IAE_2,user_attrs_best_mean_reward,user_attrs_best_mean_reward_0,user_attrs_best_mean_reward_1,user_attrs_best_mean_reward_2,user_attrs_sumA,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_fixed_params,state
247,0.20233043876554271,2025-08-27 07:55:35,2025-08-27 09:27:04,0 days 01:31:29,57.12914879447221,-0.11782082631880875,12.425720265021152,-0.9056893766826637,0.7023846030596618,0.9480724166475606,1.4270515383932887,3.64889272683991,0.20233043876554271,0.3032911138856918,0.20032276536016333,0.20233043876554271,2353.292090133333,2057.6018864233333,2222.7407636500006,2353.292090133333,1.3650315326240872,0.20032276536016333,,,COMPLETE
248,0.19837202383375183,2025-08-27 08:09:09,2025-08-27 10:52:02,0 days 02:42:53,55.87119218299791,-0.07724228863759074,15.414193618589268,-0.9158781053344792,0.9239396208635564,0.950719565260892,1.4025187409645745,3.666596775260452,0.19837202383375183,0.2600982325650001,0.15860524127412134,0.19837202383375183,2529.9806058066674,2465.0373047133335,2529.9806058066674,2529.9806058066674,1.6728295615807063,0.15860524127412134,,,COMPLETE
249,0.09335536818847412,2025-08-27 08:13:32,2025-08-27 10:56:21,0 days 02:42:49,54.97330631036599,-0.08161695790114205,12.584221306222878,-0.9084729978143056,1.1767145296854493,0.5841599099427286,1.4151963364631988,3.666619478235736,0.09335536818847412,0.17314363160409427,0.14925156956644123,0.09335536818847412,2550.9969924466664,2509.6334223399995,2511.69216921,2550.9969924466664,1.7249040219515586,0.17314363160409427,0.14925156956644123,,COMPLETE
250,0.2448898653069498,2025-08-27 08:17:26,2025-08-27 09:03:26,0 days 00:46:00,32.08592902292003,-0.09943590205488316,12.53372974583319,-0.9095218332477574,0.814449362205985,0.9441808782063744,1.185865589918472,3.715066359921649,,0.1744133038497927,,,,1380.6072582999998,,,,0.1744133038497927,0.2448898653069498,,PRUNED
251,0.17835614426415713,2025-08-27 08:48:12,2025-08-27 10:19:20,0 days 01:31:08,50.08696332248316,-0.09938908681896229,12.49295678942252,-0.90387592713232,0.7682112513060673,0.9994728289920087,1.3527403546077756,3.2449293629550087,0.17835614426415713,0.24557174683820318,0.21925880303313497,0.17835614426415713,2206.810904786667,2195.0936128866665,2195.0936128866665,2206.810904786667,1.8330949395277116,0.21925880303313497,,,COMPLETE
252,0.18032384484065578,2025-08-27 09:03:26,2025-08-27 10:34:49,0 days 01:31:23,51.21341251714417,-0.07889046200432319,14.379583042340094,-0.8379667930343171,0.7340323258296348,0.9801276513706791,1.4112833825156803,3.23662175971294,0.18032384484065578,0.15468987808796938,0.1618935705005715,0.18032384484065578,3362.642803383333,3327.79633986,3353.756265966667,3362.642803383333,2.1237301927134635,0.15468987808796938,0.1618935705005715,,COMPLETE
253,0.1228284361079381,2025-08-27 09:27:04,2025-08-27 10:58:43,0 days 01:31:39,50.36344833729074,-0.07953327920578085,14.813026305494112,-0.8613236300470211,0.9019508378178719,0.9793509698212167,1.3538398765667377,1.0155325784757836,0.1228284361079381,0.24584654297701083,0.1886113686062544,0.1228284361079381,3043.7078215799997,2868.56007528,2983.2016334666673,3043.7078215799997,1.117067849502943,0.1886113686062544,,,COMPLETE
254,0.889943525326046,2025-08-27 10:18:17,2025-08-27 13:01:14,0 days 02:42:57,51.81684479925478,-0.09181183012960005,29.534381898051684,-0.8639123846748487,1.8229976597096547,0.9791926646485971,1.3243755967762687,3.27860978176777,0.889943525326046,0.1282201216905943,0.13605274434316084,0.889943525326046,3500.975937083333,3473.131268553334,3473.131268553334,3500.975937083333,2.3270345384635838,0.1282201216905943,0.13605274434316084,,COMPLETE
255,0.3408992042172743,2025-08-27 10:19:20,2025-08-27 11:05:55,0 days 00:46:35,52.294754944288094,-0.06722167674658498,2.1947072466671784,-0.8591223597945964,4.948565761522676,0.9713306721202623,1.3377051263711153,3.356539657606458,,0.2806831666633672,,,,2322.94689704,,,,0.3408992042172743,,,PRUNED
256,0.7365755267165343,2025-08-27 10:34:49,2025-08-27 10:58:13,0 days 00:23:24,32.148351690312936,-0.1676346419313667,1.6326303700133251,-0.8104514934215471,4.633505217558078,0.7206374218126954,1.3258441454463084,3.3777458462120404,,,,,,,,,,0.7365755267165343,,,PRUNED
257,0.1730615036209181,2025-08-27 10:52:02,2025-08-27 13:42:58,0 days 02:50:56,32.073726429525536,-0.17459309453673777,1.6767960443303274,-0.8644367285984672,4.912605936484179,0.7295341726051311,1.3278755255179369,3.3907781142155944,0.1730615036209181,0.1781584826098115,0.20814127237267535,0.1730615036209181,1130.67503851,1104.2055731500002,1122.73752644,1130.67503851,1.877173870603894,0.20814127237267535,,,COMPLETE
258,0.4407864079850707,2025-08-27 10:56:21,2025-08-27 12:18:56,0 days 01:22:35,47.97798003738835,-0.17075554597527398,2.940350175691939,-0.861989700665223,1.8732095726292544,0.5581398342586201,1.30688115307765,3.392810832525969,,0.5415953771489597,,,,1232.04929456,,,,0.4407864079850707,,,PRUNED
259,0.2787269290141418,2025-08-27 10:58:13,2025-08-27 11:21:37,0 days 00:23:24,52.006321981006245,-0.18259929173782122,5.939999357428016,-0.8623679833827679,1.6794210270700614,0.48849495510007557,1.1771071855445574,3.5319482696882476,,,,,,,,,,0.2787269290141418,,,PRUNED
260,1.5561495446156108,2025-08-27 10:58:44,2025-08-27 11:54:53,0 days 00:56:09,54.306592451620645,-0.09609925710597392,6.02042022513522,-0.858102381482369,1.8091319923082787,0.9762861271168027,1.1424105093434678,1.6176770232586426,,1.5566994990558,,,,1141.00429066,,,,1.5561495446156108,,,PRUNED
261,2.277161440708364,2025-08-27 11:05:55,2025-08-27 11:35:47,0 days 00:29:52,48.26791000404285,-0.8457370561520697,5.95311368784693,-0.8824822908115628,1.4625118555544572,0.9721088252019524,1.11192471768654,1.4146972205304813,,,,,,,,,,2.277161440708364,,,PRUNED
262,0.13545340597959943,2025-08-27 11:21:37,2025-08-27 12:54:48,0 days 01:33:11,48.210579159840506,-0.09669996246682655,10.795944096534527,-0.8888623399142395,1.275813455575936,0.5681441702238827,1.1259522485746616,3.1407198678529795,0.13545340597959943,0.1834485890942087,0.1688864017827074,0.13545340597959943,2330.9175665966663,2249.4569364,2320.5126407833327,2330.9175665966663,2.1099506033499735,0.1688864017827074,,,COMPLETE
263,0.1597017515634159,2025-08-27 11:35:47,2025-08-27 13:06:56,0 days 01:31:09,54.97966699468843,-0.0917098718174286,11.309626833014313,-0.8179277993742208,0.07475180356225708,0.556847363616672,1.2557433075393143,3.147297101194512,0.1597017515634159,0.17768827918557661,0.16566100186039845,0.1597017515634159,3554.1820065666666,3515.3259407499995,3536.6081975899997,3554.1820065666666,1.4231283762940166,0.17768827918557661,0.16566100186039845,,COMPLETE
264,0.20468991319182983,2025-08-27 11:54:53,2025-08-27 13:23:11,0 days 01:28:18,34.170425195014495,-0.12344977827237727,10.690766298425345,-0.8917638228290358,0.25135789949376003,0.5663475840468803,1.2895156768322846,3.5753911643496705,0.20468991319182983,0.2231592410196733,0.18099513935620146,0.20468991319182983,1537.7629463700002,1523.7862459266664,1537.7629463700002,1537.7629463700002,1.831057247982845,0.18099513935620146,,,COMPLETE
265,1.391533030891039,2025-08-27 12:18:56,2025-08-27 13:10:04,0 days 00:51:08,50.21314953239936,-0.0516566547944211,0.1804728079936524,-0.8223046425316104,1.1323586601548197,0.9411165783714442,1.2558236898202184,3.1248488099428986,,,,,,,,,,1.391533030891039,,,PRUNED
266,0.24569025787070461,2025-08-27 12:54:48,2025-08-27 14:16:24,0 days 01:21:36,54.56913182895373,-0.07998544522123573,10.835791342946543,-0.828289148602539,1.076657786342704,0.9393764356101114,1.0119576625029878,3.173011113786661,0.24569025787070461,0.3406167483606885,0.22674968254232922,0.24569025787070461,3368.5822413200003,3018.0387565733326,3200.5227377166666,3368.5822413200003,1.628569451416232,0.22674968254232922,,,COMPLETE
267,2.3776082347204475,2025-08-27 13:01:14,2025-08-27 13:53:17,0 days 00:52:03,50.598784877499035,-0.9808583631030188,10.212362703675634,-0.8929397320476696,1.1598655896190033,0.9375359438793028,1.0748234662142313,3.623929966598213,,,,,,,,,,2.3776082347204475,,,PRUNED
268,0.35653779644023004,2025-08-27 13:10:05,2025-08-27 13:49:00,0 days 00:38:55,45.11912628478742,-0.11248434659233295,9.382027471799308,-0.8940145557063801,1.1347854023391175,0.5239146754261914,1.0769813112454696,3.5842714735168113,,,,,,,,,,0.35653779644023004,,,PRUNED
269,0.2669377396075152,2025-08-27 13:23:11,2025-08-27 14:02:52,0 days 00:39:41,45.60789541470672,-0.07065318454240975,8.412028978084283,-0.8951995495206482,1.1258591857451798,0.9333392407152598,1.0149912149042888,3.628768550481104,,0.19704210853200635,,,,2040.0287947099998,,,,0.2669377396075152,,,PRUNED
270,0.2028274916772723,2025-08-27 13:42:58,2025-08-27 16:25:22,0 days 02:42:24,44.00858223088972,-0.07287206946094787,8.810213872522928,-0.8413784428240071,1.2528161489368164,0.9274648207661058,1.0667425709622815,3.0760242028920866,0.2028274916772723,0.2763349649800127,0.21552347903933752,0.2028274916772723,2587.6985526599997,2363.492057583333,2507.0225906433334,2587.6985526599997,2.3183246404155686,0.21552347903933752,,,COMPLETE
271,0.6428456372156349,2025-08-27 13:49:00,2025-08-27 14:35:26,0 days 00:46:26,47.47855941090748,-0.07563975172648532,3.9725283351551557,-0.8362788717488084,1.1473115760150394,0.9533638387328551,1.6506341716319743,1.9242211488930314,,,,,,,,,,0.6428456372156349,,,PRUNED
272,0.27540178781325225,2025-08-27 13:53:18,2025-08-27 15:23:46,0 days 01:30:28,53.806055873452685,-0.07138459239275409,7.765391060069408,-0.8414393043320492,2.353055686668586,0.9209869423839125,2.136146623195082,1.9584890640656343,,0.2220226809490994,,,,2963.8860811033337,,,,0.27540178781325225,,,PRUNED
273,0.21738436285948767,2025-08-27 14:02:52,2025-08-27 14:42:36,0 days 00:39:44,28.11191744431012,-0.30024808343322174,3.6462007287571447,-0.8408096604965382,2.2080292097582506,0.9176991090814296,2.1462023483382975,1.9195814029181872,,0.15672993710497843,,,,742.1552557066667,,,,0.15672993710497843,0.21738436285948767,,PRUNED
274,0.25704284962725604,2025-08-27 14:16:24,2025-08-27 15:39:28,0 days 01:23:04,28.429702393858985,-0.049834080827573984,4.011519865376897,-0.8469210903090134,0.04260003894338604,0.5869474009438599,1.1821296253206133,1.0795141509098067,0.25704284962725604,0.21910523498611245,0.16275117966234454,0.25704284962725604,1520.5036495000002,1468.7995708500002,1510.0115437566667,1520.5036495000002,1.837095272744033,0.16275117966234454,,,COMPLETE
275,0.9818055735699694,2025-08-27 14:35:26,2025-08-27 15:17:03,0 days 00:41:37,38.873003882165634,-0.052980327453557456,7.414337754872715,-0.006968612839703403,2.4594702467250356,0.5914481475941881,1.161501046882568,3.4932896706214596,,,,,,,,,,0.9818055735699694,,,PRUNED
276,0.28790925946963575,2025-08-27 14:42:36,2025-08-27 16:07:05,0 days 01:24:29,60.08928325420133,-0.046151348571326786,6.848421943017945,-0.918975671159658,0.4810126865917622,0.8311543757684603,1.1851772592296161,3.489754337803617,0.28790925946963575,0.19326109276376524,0.19876925715217134,0.28790925946963575,2743.963447886666,2643.68115909,2688.7730562466663,2743.963447886666,2.267636853141068,0.19876925715217134,,,COMPLETE
277,0.2257092834770552,2025-08-27 15:17:03,2025-08-27 16:35:03,0 days 01:18:00,34.97151740354897,-0.10622897159523587,13.84935706126906,-0.922242213895517,1.9985481231830087,0.9988863731294053,1.4591368308229784,3.754217558943471,,0.1761944975981525,,,,1352.63474322,,,,0.1761944975981525,0.2257092834770552,,PRUNED
278,0.3147619379610586,2025-08-27 15:23:46,2025-08-27 16:06:01,0 days 00:42:15,60.24201565558241,-0.10634254805145114,57.956926338489204,-0.921518461289006,0.611966951151357,0.7565362903667798,1.483726808368571,3.070476503642221,,,,,,,,,,0.3147619379610586,,,PRUNED
279,0.2129186538680223,2025-08-27 15:39:28,2025-08-27 16:59:34,0 days 01:20:06,35.61153540655977,-0.10712438482142378,12.998285100568456,-0.920864308991459,0.5235452905530125,0.7636829440974774,1.4734777455600225,1.14507649969035,0.2129186538680223,0.17211167387070217,0.1502996388613839,0.2129186538680223,1469.96575562,1405.7432548533332,1469.96575562,1469.96575562,1.7581856478016347,0.1502996388613839,,,COMPLETE
280,0.25154564760152837,2025-08-27 16:06:01,2025-08-27 16:43:55,0 days 00:37:54,35.52954647740622,-0.12791076193203998,14.149818664151185,-0.9548639622651347,0.5812494622960972,0.9596153328254353,1.417132519670801,3.75356587663888,,,,,,,,,,0.25154564760152837,,,PRUNED
281,0.14363730587099724,2025-08-27 16:07:05,2025-08-27 17:26:35,0 days 01:19:30,35.01888920817739,-0.12532278927835255,13.73942726963071,-0.9534370234918426,1.7599555430336187,0.3820232856491718,1.4325181989380673,3.7269987760984464,0.14363730587099724,0.15170918861974744,0.1411296341357006,0.14363730587099724,931.7529913233334,827.0380582466665,899.9874126466667,931.7529913233334,1.3210083704073545,0.1411296341357006,,,COMPLETE
282,0.9828467383327952,2025-08-27 16:25:22,2025-08-27 17:06:58,0 days 00:41:36,34.117722747672154,-0.12760800924110433,13.533046015647539,-0.9612597070660698,1.9004581839017378,0.8046688635601879,1.3723007469642017,2.606675456870494,,,,,,,,,,0.9828467383327952,,,PRUNED
283,0.6974834011189048,2025-08-27 16:35:03,2025-08-27 17:56:24,0 days 01:21:21,25.82205878932107,-0.13199182805110712,16.50860978709865,-0.4679608976216949,2.6815145916178214,0.8066018299193738,1.3558537869871798,3.716766361576685,,1.0490849882972821,,,,1490.8261907466667,,,,0.6974834011189048,,,PRUNED
284,0.22117865365257972,2025-08-27 16:43:55,2025-08-27 17:59:41,0 days 01:15:46,24.11493810211015,-0.12930165985531863,12.133020783215532,-0.8741603087005414,5.381173982807239,0.38259044983313595,2.556110117240036,1.1723770737720858,,0.23878679237720293,,,,1104.2335566499999,,,,0.23878679237720293,0.22117865365257972,,PRUNED
285,0.2734871655189759,2025-08-27 17:06:58,2025-08-27 19:39:43,0 days 02:32:45,54.97330631036599,-0.08161695790114205,12.584221306222878,-0.9084729978143056,5.0,0.5841599099427286,2.5,2.5,0.2734871655189759,0.23960270150812446,0.12310394445588213,0.2734871655189759,2498.123538533333,2255.5060224000003,2437.1565502033336,2498.123538533333,2.222631902821003,0.12310394445588213,,"{'A': 54.97330631036599, 'B': -0.08161695790114205, 'C': 12.584221306222878, 'D': -0.9084729978143056, 'Vmax': 5, 'a_ub': 0.5841599099427286, 'h1': 2.5, 'h2': 2.5}",COMPLETE
286,0.14859504907558113,2025-08-27 17:26:36,2025-08-27 18:42:24,0 days 01:15:48,54.97330631036599,-0.08161695790114205,12.584221306222878,-0.9084729978143056,1.2,0.5841599099427286,2.5,2.5,0.14859504907558113,0.14498266706651217,0.15450608073742725,0.14859504907558113,2575.6542425233333,2432.675389383334,2534.536030676667,2575.6542425233333,1.656667617653147,0.14498266706651217,0.15450608073742725,"{'A': 54.97330631036599, 'B': -0.08161695790114205, 'C': 12.584221306222878, 'D': -0.9084729978143056, 'Vmax': 1.2, 'a_ub': 0.5841599099427286, 'h1': 2.5, 'h2': 2.5}",COMPLETE
287,0.16470731417675336,2025-08-27 17:56:24,2025-08-27 20:48:24,0 days 02:52:00,54.97330631036599,-0.08161695790114205,12.584221306222878,-0.9084729978143056,2.0,0.5841599099427286,2.5,2.5,0.16470731417675336,0.1777928591642954,0.16938477628705498,0.16470731417675336,2574.1351109566663,2429.7172797733333,2469.960961203333,2574.1351109566663,1.4330716841624451,0.16938477628705498,,"{'A': 54.97330631036599, 'B': -0.08161695790114205, 'C': 12.584221306222878, 'D': -0.9084729978143056, 'Vmax': 2, 'a_ub': 0.5841599099427286, 'h1': 2.5, 'h2': 2.5}",COMPLETE
288,0.15212446495208007,2025-08-27 17:59:41,2025-08-27 20:57:17,0 days 02:57:36,30.89573643922253,-0.031284007006368963,16.938661273459765,-0.9806457784058502,0.01046169042212508,0.36138560260933933,1.9794141344874014,3.6932491497887043,0.15212446495208007,0.19030184917032708,0.20498990564106986,0.15212446495208007,876.8579668900001,794.2725933399998,870.8547091700001,876.8579668900001,1.526478820537406,0.20498990564106986,,,COMPLETE
289,0.12897051129507817,2025-08-27 19:39:43,2025-08-27 23:00:10,0 days 03:20:27,30.711849225183705,-0.09943333490296957,15.493132909588999,-0.8795829629219015,1.5431614293028666,0.961277235100759,2.3821286690902896,2.60334875071508,0.12897051129507817,0.19781457234823396,0.19027588024506326,0.12897051129507817,1662.7086045733333,1529.2662440566667,1623.39811803,1662.7086045733333,1.5478870236153057,0.19781457234823396,0.19027588024506326,,COMPLETE
290,0.9310638756751972,2025-08-27 20:48:24,2025-08-27 23:59:26,0 days 03:11:02,38.41197587505338,-0.10349387038223193,17.002082626894982,-0.8816800407570781,1.6950792519847695,0.9633326192632619,2.4230358128425977,2.83943099555645,0.9310638756751972,0.1410394088070664,0.1953989971312621,0.9310638756751972,2112.8826604200003,1992.15809455,2052.62168831,2112.8826604200003,3.20969942198979,0.1410394088070664,0.1953989971312621,,COMPLETE
291,0.19631139247202822,2025-08-27 20:57:17,2025-08-28 00:08:05,0 days 03:10:48,38.80078895669781,-0.10829832309805491,16.223904794760728,-0.9389614435029818,1.6901205194079674,0.6883167507867598,1.7554266535693999,2.836652587269822,0.19631139247202822,0.2190146176341754,0.19567989277119335,0.19631139247202822,1240.2501065666668,1115.72881773,1173.2173500466668,1240.2501065666668,1.8919922197086125,0.19567989277119335,,,COMPLETE
292,0.2354785792592362,2025-08-27 23:00:10,2025-08-28 00:27:35,0 days 01:27:25,28.429464517400906,-0.10082308570067629,17.22949579156146,-0.881025261014093,1.6955222197010618,0.3384779494956694,2.704671615608066,2.908576199228785,,0.2069333283637025,,,,1559.9371139800003,,,,0.2069333283637025,0.2354785792592362,,PRUNED
293,0.1699407010103522,2025-08-27 23:59:26,2025-08-28 02:34:51,0 days 02:35:25,29.738908969966122,-0.1488712401253507,15.224345455003148,-0.8802983385542549,1.6721335479554298,0.5051226669412422,2.440516370698334,3.2978850795783545,0.1699407010103522,0.2506993721557389,0.15232549841310408,0.1699407010103522,1484.3805202800002,1367.4972675233332,1454.4573958033334,1484.3805202800002,1.9707539011150514,0.15232549841310408,,,COMPLETE
294,0.15897089653185234,2025-08-28 00:08:05,2025-08-28 02:38:33,0 days 02:30:28,26.84549871884756,-0.15056494304780652,13.828772209283636,-0.8801956729892005,1.4357919717345782,0.23351952022165645,2.856828838958363,3.24201206023955,0.15897089653185234,0.15164777447396083,0.18925686817301968,0.15897089653185234,1292.7247223966665,1246.8692923366664,1283.5307643899998,1292.7247223966665,1.582536422935504,0.15164777447396083,0.18925686817301968,,COMPLETE
295,0.22663728656404217,2025-08-28 00:22:07,2025-08-28 02:58:42,0 days 02:36:35,28.96471687557419,-0.13622663775894653,19.86838289361186,-0.8685441129129917,1.2666700554727472,0.4841036780988372,2.444999258878534,3.285871068431841,0.22663728656404217,0.1909924803909641,0.20201045883156468,0.22663728656404217,1632.0983174699998,1509.40765987,1594.7840683899997,1632.0983174699998,1.7864573273876776,0.20201045883156468,,,COMPLETE
296,0.21581100975565923,2025-08-28 00:22:14,2025-08-28 01:39:58,0 days 01:17:44,26.95761181796389,-0.1475567660393019,14.519241272872579,-0.8712206856548385,1.6378452197665472,0.9783091025776837,2.3940771136025356,2.7332500138060536,,0.17000292602952535,,,,1345.9058318066666,,,,0.17000292602952535,0.21581100975565923,,PRUNED
297,0.18550547401159476,2025-08-28 00:22:21,2025-08-28 03:00:20,0 days 02:37:59,19.635113340871623,-0.14850738303817818,18.84369241759006,-0.8823727159755781,1.388563041004802,0.9778119936616354,2.695817297071354,3.2319394437353473,0.18550547401159476,0.16635368757692962,0.1649561368869609,0.18550547401159476,990.50130589,990.50130589,990.50130589,990.50130589,1.6465190007086983,0.1649561368869609,,,COMPLETE
298,0.19976296675445407,2025-08-28 00:27:35,2025-08-28 02:58:48,0 days 02:31:13,15.029619685373579,-0.14325653781225559,19.565360388383414,-0.8748486710968967,2.7552257021238695,0.4081064934169906,2.8669453315033393,3.2458366858204806,0.19976296675445407,0.17540020246073684,0.15047981890496495,0.19976296675445407,750.5124616366667,738.2493971633335,750.5124616366667,750.5124616366667,2.0662467403390523,0.15047981890496495,,,COMPLETE
299,0.29837042118421303,2025-08-28 01:39:58,2025-08-28 02:18:56,0 days 00:38:58,30.626944950090763,-0.12043908792335305,25.795988121632966,-0.8046323003657099,2.60710071471013,0.41303922670937604,2.4492171241291683,2.6021599147039782,,,,,,,,,,0.29837042118421303,,,PRUNED
300,0.3170025904312073,2025-08-28 02:18:56,2025-08-28 03:38:12,0 days 01:19:16,62.51405394155785,-0.14441573734990812,20.374925183493684,-0.8874465303388438,1.0686788533309528,0.5064545365973663,1.6137846790334536,3.2362795536268893,,0.27748076043851305,,,,2333.6414410366665,,,,0.3170025904312073,,,PRUNED
301,0.2526891048324718,2025-08-28 02:38:33,2025-08-28 03:13:16,0 days 00:34:43,51.493495074238226,-0.09338507732289059,19.214237816464912,-0.9429437407657301,0.955957842346678,0.9992303865678002,2.628283487611369,3.18908301305855,,,,,,,,,,0.2526891048324718,,,PRUNED
302,1.3999957432179124,2025-08-28 02:58:48,2025-08-28 04:39:53,0 days 01:41:05,56.58226697110252,-0.09032065489995923,10.525433946902325,-0.06412993629653085,0.9624120796510375,0.5310049419844383,1.6113255576950152,3.886982288123981,,2.2857470664093342,,,,2584.171583993333,,,,1.3999957432179124,,,PRUNED
303,0.1823534638434776,2025-08-28 02:58:42,2025-08-28 05:34:55,0 days 02:36:13,62.16059662858487,-0.0841625272055865,10.902034794671142,-0.9349224334925021,0.9323049196803298,0.5338018846698932,2.557769000970832,3.8799483137693294,0.1823534638434776,0.13961253353082487,0.16666236464631412,0.1823534638434776,2367.959280763333,2253.449931706667,2326.10523709,2367.959280763333,2.2760632314010323,0.13961253353082487,0.16666236464631412,,COMPLETE
304,0.2210205457174843,2025-08-28 03:00:20,2025-08-28 05:46:36,0 days 02:46:16,49.98636604070355,-0.0911589295506469,10.521874589956457,-0.7819319396821535,2.3183930361720284,0.5364651606081113,2.608338591461336,3.8085061031720566,0.2210205457174843,0.19985043876309336,0.20648817299981556,0.2210205457174843,3488.8169558866666,3116.4366691933333,3473.4702536666664,3488.8169558866666,1.317863259094078,0.20648817299981556,,,COMPLETE
305,0.2979031574793088,2025-08-28 03:13:16,2025-08-28 03:47:32,0 days 00:34:16,62.52466100645643,-0.11963661396557461,10.444191884677878,-0.8978747559964567,2.2497815713684917,0.9561244522544154,1.627693066273428,3.4542783353380426,,,,,,,,,,0.2979031574793088,,,PRUNED
306,0.19471124950988952,2025-08-28 03:38:12,2025-08-28 06:14:49,0 days 02:36:37,56.57352240611056,-0.11793366177047826,10.474896322488584,-0.930691144966129,10.805391057718975,0.9024972095342974,2.5431008319511648,3.4815638668949602,0.19471124950988952,0.16279044699208214,0.1639813839162582,0.19471124950988952,2032.1349948233335,1947.1846911966668,2032.1349948233335,2032.1349948233335,1.6157522118601648,0.1639813839162582,,,COMPLETE
307,0.22794300123563616,2025-08-28 04:39:53,2025-08-28 06:51:04,0 days 02:11:11,49.56887446817343,-0.12139104172386217,11.392019542213985,-0.9297079723873987,2.417331632482186,0.9084992805981705,1.4218740437606807,3.787695988629611,0.22794300123563616,0.20336120245256215,0.1313089378134078,0.22794300123563616,1786.6738694300002,1705.66319964,1786.6738694300002,1786.6738694300002,1.929843045681938,0.20336120245256215,0.1313089378134078,,COMPLETE
308,0.27225848945109365,2025-08-28 05:34:55,2025-08-28 06:58:13,0 days 01:23:18,49.56300724674376,-0.18603240164860807,15.303581155873914,-0.9600546048534953,3.0638986452960983,0.4466209378861184,1.404798262887586,3.5521137792302446,,0.1774322171223213,,,,542.7706838633334,,,,0.1774322171223213,0.27225848945109365,,PRUNED
309,1.8672991202607936,2025-08-28 05:46:36,2025-08-28 07:21:37,0 days 01:35:01,32.10774365324588,-0.12047512332857335,15.049623335385112,-0.9584417641356304,5.66024857253324,0.9028827829171464,1.40148168800234,3.507003916257359,,2.0235725004114724,,,,284.05028582333335,,,,1.8672991202607936,,,PRUNED
310,0.19493301586464365,2025-08-28 06:14:49,2025-08-28 08:50:29,0 days 02:35:40,31.949215240167117,-0.1835116130996337,15.331430082640837,-0.8521880421593868,2.784138988353897,0.7226068597324878,2.2964209194428133,3.56554045136661,0.19493301586464365,0.3049166929982969,0.17890669832934578,0.19493301586464365,1673.0832097999998,1618.3461340433334,1650.363812346667,1673.0832097999998,1.8374852405226678,0.17890669832934578,,,COMPLETE
311,0.4645727141988331,2025-08-28 06:58:13,2025-08-28 07:37:10,0 days 00:38:57,53.256624174240734,-0.06382570981467478,8.762456074094372,-0.8572685835330666,0.03827330396827677,0.28494008172356766,1.4798696957380126,3.102971787727497,,,,,,,,,,0.4645727141988331,,,PRUNED
312,0.23730567045041892,2025-08-28 07:21:37,2025-08-28 08:39:30,0 days 01:17:53,53.1669807375257,-0.03908784657266673,8.58061035218054,-0.8522219636512977,27.602504151186693,0.6226881590199231,1.4929571147979153,3.675868016956345,,0.22645943510482536,,,,3043.3905847500005,,,,0.23730567045041892,,,PRUNED
313,0.2189606459520106,2025-08-28 07:37:10,2025-08-28 08:55:26,0 days 01:18:16,58.29829361513424,-0.0326693333587101,12.903142620035378,-0.9073145315352308,2.967791931188395,0.9663241799062258,2.2793282834157695,3.6413999042760645,,0.1767443970659105,,,,2521.2258016633336,,,,0.1767443970659105,0.2189606459520106,,PRUNED
314,0.22891144400663901,2025-08-28 08:39:30,2025-08-28 11:14:16,0 days 02:34:46,58.98690758138055,-0.10119978268297238,12.960544883233128,-0.9055522622939274,0.5918231547721615,0.9586069924778743,2.305358218229626,1.76340141837957,0.22891144400663901,0.1428938079303681,0.15095107524148135,0.22891144400663901,2655.8646214966666,2459.8711213133333,2569.5449684666664,2655.8646214966666,2.611481414152404,0.15095107524148135,,,COMPLETE
315,0.8827839209151311,2025-08-28 08:50:29,2025-08-28 11:31:16,0 days 02:40:47,58.43188424890107,-0.2145681035097002,12.331912067726522,-0.9044285980340608,0.46900135389812503,0.33771967930959784,3.333273371779608,3.427868020202847,0.8827839209151311,0.1874752114382745,0.1896329513069339,0.8827839209151311,1800.6295227933333,1632.57673548,1788.8289729666667,1800.6295227933333,2.276825848192808,0.1874752114382745,0.1896329513069339,,COMPLETE
316,0.9780892774720832,2025-08-28 08:55:26,2025-08-28 10:20:28,0 days 01:25:02,59.06418531615229,-0.21773866082489482,45.07269723794761,-0.8993416249667162,0.4723837048261518,0.8772097952691427,1.2437996140868384,3.346582039660966,,0.9911622099737755,,,,964.6923128999998,,,,0.9780892774720832,,,PRUNED
317,0.2738075854368098,2025-08-28 10:20:28,2025-08-28 11:38:23,0 days 01:17:55,30.809393848552777,-0.10415953048977486,6.34980161534093,-0.8105223134726413,1.983357026240013,0.9829562849466615,1.3018491640569256,3.4083315780380747,,0.1828522647005512,,,,1710.1334848166664,,,,0.1828522647005512,0.2738075854368098,,PRUNED
318,1.782778815621179,2025-08-28 11:14:17,2025-08-28 12:00:48,0 days 00:46:31,30.991586914238486,-0.07039097180721493,6.360186225264476,-0.816197921072195,2.101936265834584,0.3467960168001927,1.3182850922384723,3.4185577728640335,,,,,,,,,,1.782778815621179,,,PRUNED
